	ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4	Date
1131	402042	37	W	4	97	52582.0	.63	4.041	38.121611	-122.497174	2.936	ML	2	1800' E OF THE BRIDGE	DT727	L2-W-20-037-00063	101609	417625	2013_12_13
1132	402043	37	E	4	97	52582.0	.63	4.041	38.121444	-122.497006	2.936	ML	2	1800' E OF PETALUMA RIVER BRG	DT727	L2-E-20-037-00063	101610	419034	2013_12_13
1133	402044	37	W	4	97		5.42	8.831	38.15484	-122.422075	3.264	ML	1	NOBLE RD	DT728	L1-W-20-037-00542	101611	419028	2013_12_13
2964	402044	37	W	4	97		5.42	8.831	38.15484	-122.422075	3.264	ML	1	NOBLE RD	DT728	L1-W-20-037-00542	101611	419028	2014_02_21
4197	402044	37	W	4	97		5.42	8.831	38.15484	-122.422075	3.264	ML	1	NOBLE RD	DT728	L1-W-20-037-00542	101611	419028	2014_03_07
2965	402045	37	E	4	97		5.42	8.831	38.154841	-122.422072	3.264	ML	1	NOBLE RD	DT728	L1-E-20-037-00542	101612	418968	2014_02_21
4198	402045	37	E	4	97		5.42	8.831	38.154841	-122.422072	3.264	ML	1	NOBLE RD	DT728	L1-E-20-037-00542	101612	418968	2014_03_07
1134	402045	37	E	4	97		5.42	8.831	38.154841	-122.422072	3.264	ML	1	NOBLE RD	DT728	L1-E-20-037-00542	101612	418968	2013_12_13
1135	402046	37	W	4	95	81666.0	R7.24	16.739	38.117602	-122.289241	2.84	ML	2	OVERPASS OFF-E-DIAG	DT729	L2-W-23-037-00724	101613	417629	2013_12_13
1136	402047	37	E	4	95	81666.0	R7.24	16.739	38.117426	-122.289217	2.84	ML	2	OVERPASS OFF-E-DIAG	DT729	L2-E-23-037-00724	101614	419038	2013_12_13
1137	402048	37	W	4	95	81666.0	10.95	20.443	38.141456	-122.232308	0.71	ML	2	MARINE WORLD PKWY  OFF-W-DIAG	DT730	L2-W-23-037-01095	101615	417653	2013_12_13
1138	402049	37	E	4	95	81666.0	10.95	20.443	38.141243	-122.232302	0.71	ML	2	MARINE WORLD PKWY  OFF-W-DIAG	DT730	L2-E-23-037-01095	101616	419058	2013_12_13
1139	402050	37	W	4	95	81666.0	R11.62	21.113	38.140802	-122.221723	0.722	ML	3	Columbus to 37 West	DT731	L3-W-23-037-01162	101617	421447	2013_12_13
1140	402051	37	E	4	95	81666.0	R11.62	21.113	38.140566	-122.222246	0.812	ML	4	Columbus to 37 Wes	DT731	L4-E-23-037-01162	101618	418951	2013_12_13
1141	402052	80	W	4	95	81666.0	5.77	33.242	38.140604	-122.219238	0.28	ML	6	W37 conn-w-fly/diag	DT732	L6-W-23-080-00577	101619	423794	2013_12_13
1142	402053	80	E	4	95	81666.0	5.77	33.242	38.14053	-122.218983	0.305	ML	6	oppo W37 conn-w-fly/diag	DT732	L6-E-23-080-00577	101620	427372	2013_12_13
1143	402054	80	W	4	95	81666.0	6.07	33.542	38.144611	-122.217158	0.24	ML	6	W37 conn-w-diag	DT733	L6-W-23-080-00607	101621	423802	2013_12_13
1144	402055	80	E	4	95	81666.0	6.07	33.542	38.144542	-122.216916	0.365	ML	7	W37 conn-w-diag	DT733	L7-E-23-080-00607	101622	423842	2013_12_13
1145	402056	87	N	4	85	68000.0	5.56	5.56	37.329043	-121.895498	0.45	ML	3	PARK AVE	DTA85	L3-N-37-087-00556	101623	420907	2013_12_13
1146	402057	87	S	4	85	68000.0	6.09	6.09	37.336501	-121.897652	0.44	ML	4	JULIAN ST	DTA86	L4-S-37-087-00609	101625	419922	2013_12_13
1147	402058	87	S	4	85	68000.0	6.14	6.14	37.337199	-121.897882	0.065	ML	3	JULIAN ST	DTA87	L3-S-37-087-00614	101627	421312	2013_12_13
1148	402059	87	N	4	85	68000.0	6.16	6.16	37.337511	-121.897833	0.33	ML	4	JULIAN ST RM-IN-DIAG	DTA88	L4-N-37-087-00616	101629	422494	2013_12_13
1149	402060	85	N	4	85		20.2	20.376	37.356655	-122.062397	0.68	ML	3	N OF FREMONT AVE	DT736	L3-N-37-085-02020	101603	420882	2013_12_13
2966	402060	85	N	4	85		20.2	20.376	37.356655	-122.062397	0.68	ML	3	N OF FREMONT AVE	DT736	L3-N-37-085-02020	101603	420882	2014_02_21
4199	402060	85	N	4	85		20.2	20.376	37.356655	-122.062397	0.68	ML	3	N OF FREMONT AVE	DT736	L3-N-37-085-02020	101603	420882	2014_03_07
4200	402061	85	S	4	85		20.2	20.376	37.356616	-122.06262	0.68	ML	3	N OF FREMONT AVE	DT736	L3-S-37-085-02020	101604	421292	2014_03_07
1150	402061	85	S	4	85		20.2	20.376	37.356616	-122.06262	0.68	ML	3	N OF FREMONT AVE	DT736	L3-S-37-085-02020	101604	421292	2013_12_13
2967	402061	85	S	4	85		20.2	20.376	37.356616	-122.06262	0.68	ML	3	N OF FREMONT AVE	DT736	L3-S-37-085-02020	101604	421292	2014_02_21
1151	402062	80	E	4	13	60620.0	.06	13.393	37.89875	-122.309494	0.197	ML	4	W of Central Ave	DT460	L4-E-28-080-00006	080164	420108	2013_12_13
1152	402067	280	S	4	85	68000.0	R2.97	2.97	37.321367	-121.899571	0.155	ML	4	oppo Bird Ave off-n-diag	DT880	L4-S-37-280-R0297	998879	419382	2013_12_13
4201	402068	4	W	4	13	2252.0	25.1	24.915	38.008296	-121.853335	1.06	ML	2	E OF CENTURY BLVD	DT693	L2-W-28-004-02510	101633	417693	2014_03_07
1153	402068	4	W	4	13	2252.0	25.1	24.915	38.008296	-121.853335	0.78	ML	2	E OF CENTURY BLVD	DT693	L2-W-28-004-02510	101633	417693	2013_12_13
4202	402069	4	E	4	13	2252.0	25.1	24.915	38.008132	-121.853402	1.06	ML	2	E OF CENTURY BLVD	DT693	L2-E-28-004-02510	101634	419098	2014_03_07
1154	402069	4	E	4	13	2252.0	25.1	24.915	38.008132	-121.853402	0.91	ML	2	E OF CENTURY BLVD	DT693	L2-E-28-004-02510	101634	419098	2013_12_13
4203	402070	4	W	4	13	2252.0	T31.1	30.915	37.999058	-121.755281	0.581	ML	2	E OF OAKLEY RD	DT695	L2-W-28-004-03110	101635	417697	2014_03_07
1155	402070	4	W	4	13	2252.0	T31.1	30.915	37.999058	-121.755281	0.646	ML	2	E OF OAKLEY RD	DT695	L2-W-28-004-03110	101635	417697	2013_12_13
4204	402071	4	E	4	13	2252.0	T31.1	30.915	37.999049	-121.755035	0.581	ML	2	E OF OAKLEY RD	DT695	L2-E-28-004-03110	101636	419102	2014_03_07
1156	402071	4	E	4	13	2252.0	T31.1	30.915	37.999049	-121.755035	0.641	ML	2	E OF OAKLEY RD	DT695	L2-E-28-004-03110	101636	419102	2013_12_13
1157	402072	680	S	4	13	83346.0	13.94	45.441	37.893687	-122.066922	0.415	ML	6	Olympic Blvd on-s-loop	DT273	L6-S-28-680-01394	681270	423650	2013_12_13
1158	402077	80	W	4	95	81666.0	5.51	32.982	38.137239	-122.221394	0.625	ML	4	W37 conn-w-fly	DT734	L4-W-23-080-00551	997157	419484	2013_12_13
2968	402078	80	W	4	95	81666.0	5.51	32.982	38.137239	-122.221394		FF	1	W37 conn-w-fly	DT734	C1-W-23-080-00551	997158	431469	2014_02_21
4205	402078	80	W	4	95	81666.0	5.51	32.982	38.137239	-122.221394		FF	1	W37 conn-w-fly	DT734	C1-W-23-080-00551	997158	431469	2014_03_07
1159	402078	80	W	4	95	81666.0	5.51	32.982	38.137239	-122.221394		FF	1	W37 conn-w-fly	DT734	C1-W-23-080-00551	997158	431469	2013_12_13
1160	402079	80	E	4	95	81666.0	5.46	32.932	38.136531	-122.221583	0.61	ML	3	SR 37 conn-e-fly/diag	DT735	L3-E-23-080-00546	997159	418184	2013_12_13
1161	402085	4	W	4	13	2252.0	T30.64	30.455	37.993801	-121.756845	0.33	ML	3	E of Hwy 160 overpass	DT710	L3-W-28-004-03064	997167	418776	2013_12_13
4206	402085	4	W	4	13	2252.0	T30.64	30.455	37.993801	-121.756845	0.13	ML	3	E of Hwy 160 overpass	DT710	L3-W-28-004-03064	997167	418776	2014_03_07
4207	402086	4	E	4	13	2252.0	T30.65	30.465	37.992664	-121.756684	0.1	ML	3	E OF HWY 160 OVERPASS	DT710	L3-E-28-004-03065	997168	418249	2014_03_07
1162	402086	4	E	4	13	2252.0	T30.65	30.465	37.992664	-121.756684	0.265	ML	3	E OF HWY 160 OVERPASS	DT710	L3-E-28-004-03065	997168	418249	2013_12_13
1163	402087	4	W	4	13	53070.0	31.54	31.746	38.005137	-121.746302	0.66	ML	3	1300' W of Laurel Rd	DT711	L3-W-28-004-03154	997169	418781	2013_12_13
1164	402088	4	E	4	13	53070.0	31.54	31.746	38.005137	-121.746299	0.78	ML	3	1300' W OF LAUREL RD	DT711	L3-E-28-004-03154	997170	418254	2013_12_13
1165	402089	4	W	4	13	53070.0	32.04	32.246	38.005144	-121.737232	0.12	ML	2	LAUREL RD	DTB74	L2-W-28-004-03204	997171	417705	2013_12_13
1166	402090	4	W	4	13	53070.0	32.03	32.236	38.005145	-121.737413	0.25	ML	2	LAUREL RD	DTB73	L2-W-28-004-03203	997173	417701	2013_12_13
1167	402091	4	E	4	13	53070.0	32.27	32.476	38.004512	-121.73336	0.595	ML	2	Laurel Rd rm-e-diag	DTB75	L2-E-28-004-03227	997175	419106	2013_12_13
1168	402092	4	W	4	13	53070.0	32.27	32.476	38.004476	-121.733312	0.345	ML	2	oppo Laurel Rd rm-e-diag	DTB75	L2-W-28-004-03227	997176	417709	2013_12_13
1169	402093	4	W	4	13	53070.0	T32.73	32.936	37.998638	-121.731216	0.49	ML	2	W OF LONE TREE WAY	DT712	L2-W-28-004-03273	997177	417713	2013_12_13
1170	402094	4	E	4	13	53070.0	T32.73	32.936	37.998546	-121.731333	0.49	ML	2	W of Lone Tree Way	DT712	L2-E-28-004-03273	997178	419110	2013_12_13
1171	402095	4	W	4	13	53070.0	33.32	33.456	37.99786	-121.723079	2.76	ML	2	LONE TREE WAY	DTB76	L2-W-28-004-03332	997179	417717	2013_12_13
1172	402096	4	E	4	13	53070.0	33.32	33.456	37.997794	-121.723069	0.44	ML	1	LONE TREE WAY	DTB76	L1-E-28-004-03332	997180	418971	2013_12_13
1173	402098	4	E	4	13	53070.0	33.68	33.816	37.997802	-121.716437	2.68	ML	1	JEFFERY WAY	DTB77	L1-E-28-004-03368	997182	418974	2013_12_13
1174	402103	680	S	4	13	20018.0	R.11	31.527	37.724771	-121.941372	0.202	ML	4	SAN RAMON VALLEY BLVD  RM-S-HO	DTB87	L4-S-28-680-00011	997183	424156	2013_12_13
1175	402104	580	W	4	1	53000.0	R40.8	57.03	37.793991	-122.20519	0.7	ML	4	35TH AVE  ON-W-DIAG	DT334	L4-W-33-580-04080	997185	422956	2013_12_13
1176	402105	580	E	4	1	53000.0	R40.8	56.878	37.793819	-122.2053	0.7	ML	4	35th Ave ON-W-Diag	DT334	L4-E-33-580-04080	997186	420354	2013_12_13
1177	402106	101	S	4	85	29504.0	R6	355.307	37.00187	-121.55635	0.13	ML	3	300' S OF ROUTE 152	DT654	L3-S-37-101-00600	997132	421332	2013_12_13
1178	402117	87	S	4	85	68000.0	6.7	6.7	37.344521	-121.902184	0.484	ML	3	Taylor St rm-s-diag	DT206	L3-S-37-087-00670	997188	417605	2013_12_13
1179	402118	87	N	4	85	68000.0	6.7	6.7	37.344602	-121.902047	0.484	ML	3	TAYLOR STREET	DT206	L2-N-37-087-00670	997189	417437	2013_12_13
2969	402118	87	N	4	85	68000.0	6.7	6.7	37.344602	-121.902047	0.484	ML	3	Taylor Street	DT206	L3-N-37-087-00670	997189	417437	2014_02_21
1180	402119	880	S	4	85	47766.0	8.1	8.1	37.421182	-121.915036	0.675	ML	4	SB 880/RTE 237	DTB93	L4-S-37-880-00810	997190	419460	2013_12_13
1181	402120	880	S	4	85	68000.0	6.54	6.54	37.399227	-121.908515	0.5	ML	3	MONTAGUE EXPRESSWAY	DTB92	L3-S-37-880-00654	997191	421437	2013_12_13
1182	402121	880	S	4	85	68000.0	5.22	5.22	37.380274	-121.904061	0.35	ML	3	BROKAW RD	DTB91	L3-S-37-880-00522	997192	421432	2013_12_13
1183	402122	101	S	4	81	20970.0	1.77	403.993	37.467957	-122.153833	0.265	ML	4	SOUTH WILLOW RD	DT209	L4-S-35-101-00177	997193	419238	2013_12_13
1184	402124	101	S	4	97	70098.0	19.62	487.654	38.430806	-122.71547	0.4	ML	4	HWY 101 AND SB 12	DT785	L4-S-20-101-01962	997195	422788	2013_12_13
1185	402125	101	N	4	97	70098.0	19.71	488.412	38.432104	-122.715593	1.968	ML	3	EB 12	DT786	L3-N-20-101-01971	997196	420597	2013_12_13
1186	402126	101	S	4	97	70098.0	19.7	487.734	38.431917	-122.715812	0.225	ML	3	WB 12	DT787	L3-S-20-101-01970	997197	421057	2013_12_13
1187	402127	101	S	4	97	70098.0	20.07	488.104	38.436946	-122.718	0.32	ML	3	THIRD ST	DT788	L3-S-20-101-02007	997198	421062	2013_12_13
1188	402128	101	N	4	97	70098.0	20.07	488.772	38.437017	-122.717757	1.563	ML	3	Third St rm-s	DT788	L3-N-20-101-02007	997199	420602	2013_12_13
1189	402129	101	N	4	97	70098.0	20.34	489.042	38.44047	-122.72011	1.353	ML	3	6TH ST	DT789	L3-N-20-101-02034	997200	420607	2013_12_13
1190	402130	101	S	4	97	70098.0	20.34	488.374	38.440397	-122.72033	0.33	ML	4	oppo 6th St rm-n-diag	DT789	L4-S-20-101-02034	997201	421067	2013_12_13
1191	402131	101	S	4	97	70098.0	20.73	488.764	38.445357	-122.723779	0.255	ML	3	SB COLLEGE AVE	DT790	L3-S-20-101-02073	997202	421072	2013_12_13
1192	402132	101	N	4	97	70098.0	20.73	489.432	38.445432	-122.723575	0.828	ML	3	sb College Ave rm-s	DT790	L3-N-20-101-02073	997203	420612	2013_12_13
1193	402133	101	N	4	97	70098.0	20.85	489.552	38.446969	-122.724625	0.838	ML	3	COLLEGE AVE	DT791	L3-N-20-101-02085	997204	420617	2013_12_13
1194	402134	101	S	4	97	70098.0	20.85	488.884	38.446913	-122.724791	0.25	ML	3	nb College Ave rm-n-loop	DT791	L3-S-20-101-02085	997205	421077	2013_12_13
1195	402135	101	N	4	97	70098.0	21.23	489.932	38.45231	-122.725972	0.513	ML	3	COLLEGE AVE	DT792	L3-N-20-101-02123	997206	420622	2013_12_13
1196	402136	101	S	4	97	70098.0	21.23	489.264	38.452267	-122.726193	0.435	ML	3	nb College Ave on-n-diag	DT792	L3-S-20-101-02123	997207	421082	2013_12_13
1197	402137	101	S	4	97	70098.0	21.72	489.754	38.459424	-122.726283	0.842	ML	3	STEELE LANE	DT793	L3-S-20-101-02172	997208	421087	2013_12_13
1198	402138	101	N	4	97	70098.0	21.72	490.422	38.459434	-122.7261	0.579	ML	3	Steele Lane rm-s	DT793	L3-N-20-101-02172	997209	420627	2013_12_13
1199	402139	101	S	4	41	68364.0	9.96	450.565	37.961812	-122.510124	1.18	ML	4	FRANCISCO BLVD WEST	DT796	L4-S-27-101-00996	997210	422824	2013_12_13
1200	402140	101	N	4	41	68364.0	9.94	451.213	37.961589	-122.509784	0.495	ML	4	WB 580/Bellam Blvd rm-n-diag	DT797	L4-N-27-101-00994	997211	420438	2013_12_13
1201	402141	101	N	4	41	68364.0	10.04	451.313	37.962862	-122.510604	0.29	ML	6	SB OFF-RAMP TO FRANCISCO BLVD	DT798	L6-N-27-101-01004	997212	423514	2013_12_13
1202	402142	101	N	4	41	68364.0	10.52	451.793	37.967035	-122.517695	0.685	ML	6	ON FRANCISCO BLVD EAST 80FT AF	DT799	L6-N-27-101-01052	997213	423522	2013_12_13
4208	402151	680	N	4	95		.15	57.553	38.043203	-122.125044	0.353	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	L5-N-23-680-00015	997982	423350	2014_03_07
2970	402151	680	N	4	95		.15	57.553	38.043203	-122.125044	0.353	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	L5-N-23-680-00015	997982	423350	2014_02_21
1203	402151	680	N	4	95		.15	57.553	38.043203	-122.125044	0.353	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	L5-N-23-680-00015	997982	423350	2013_12_13
2971	402152	680	N	4	95		.15	57.553	38.043203	-122.125044	0.075	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	U5-N-23-680-00015	997983	428520	2014_02_21
4209	402152	680	N	4	95		.15	57.553	38.043203	-122.125044	0.075	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	U5-N-23-680-00015	997983	428520	2014_03_07
1204	402152	680	N	4	95		.15	57.553	38.043203	-122.125044	0.075	ML	5	NEW BENICIA BRIDGE PIER 7	DT751	U5-N-23-680-00015	997983	428520	2013_12_13
4210	402153	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	L5-N-23-680-00030	997984	423357	2014_03_07
2972	402153	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	L5-N-23-680-00030	997984	423357	2014_02_21
1205	402153	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	L5-N-23-680-00030	997984	423357	2013_12_13
2973	402154	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	U5-N-23-680-00030	997985	428527	2014_02_21
4211	402154	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	U5-N-23-680-00030	997985	428527	2014_03_07
1206	402154	680	N	4	95		.3	57.703	38.045038	-122.126523	0.075	ML	5	NEW BENICIA BRIDGE PIER 9	DT750	U5-N-23-680-00030	997985	428527	2013_12_13
2974	402155	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	L5-N-23-680-00045	997986	423364	2014_02_21
4212	402155	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	L5-N-23-680-00045	997986	423364	2014_03_07
1207	402155	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	L5-N-23-680-00045	997986	423364	2013_12_13
1208	402156	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	U5-N-23-680-00045	997987	428534	2013_12_13
4213	402156	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	U5-N-23-680-00045	997987	428534	2014_03_07
2975	402156	680	N	4	95		.45	57.853	38.046875	-122.127996	0.075	ML	5	NEW BENICIA BRIDGE PIER 11	DT749	U5-N-23-680-00045	997987	428534	2014_02_21
1209	402157	680	N	4	95	5290.0	.6	58.003	38.048732	-122.129458	0.075	ML	5	NEW BENICIA BRIDGE PIER 13	DT748	L5-N-23-680-00060	997988	423371	2013_12_13
2976	402158	680	N	4	95	5290.0	.6	58.003	38.048732	-122.129458	0.05	ML	5	New Benicia Bridge Pier 13	DT748	U5-N-23-680-00060	997989	428541	2014_02_21
1210	402158	680	N	4	95	5290.0	.6	58.003	38.048732	-122.129458	0.79	ML	5	New Benicia Bridge Pier 13	DT748	U5-N-23-680-00060	997989	428541	2013_12_13
1211	402165	152	W	4	85		.1	10.574	36.995598	-121.71754	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997992	L1-W-37-152-00010	997992	419031	2013_12_13
2977	402165	152	W	4	85		.1	10.574	36.995598	-121.71754	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997992	L1-W-37-152-00010	997992	419031	2014_02_21
4214	402165	152	W	4	85		.1	10.574	36.995598	-121.71754	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997992	L1-W-37-152-00010	997992	419031	2014_03_07
1212	402166	152	E	4	85		.1	10.574	36.995619	-121.717504	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997993	L1-E-37-152-00010	997993	418977	2013_12_13
2978	402166	152	E	4	85		.1	10.574	36.995619	-121.717504	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997993	L1-E-37-152-00010	997993	418977	2014_02_21
4215	402166	152	E	4	85		.1	10.574	36.995619	-121.717504	2.574	ML	1	WEST OF 152/156 INTERCHANGE	997993	L1-E-37-152-00010	997993	418977	2014_03_07
1213	402168	880	N	4	1		20.42	30.647	37.687544	-122.133225		FF	2	Lewelling Blvd rm-n-diag	DTA50	C2-N-33-880-02042	998442	431476	2013_12_13
2979	402168	880	N	4	1		20.42	30.647	37.687544	-122.133225		FF	2	Lewelling Blvd rm-n-diag	DTA50	C2-N-33-880-02042	998442	431476	2014_02_21
4216	402168	880	N	4	1		20.42	30.647	37.687544	-122.133225		FF	2	Lewelling Blvd rm-n-diag	DTA50	C2-N-33-880-02042	998442	431476	2014_03_07
1214	402174	80	E	4	95	81666.0	2.09	29.562	38.089554	-122.23111	0.49	ML	3	4A5344 LOC 2	DS902	N3-E-23-080-00209	991001	425499	2013_12_13
1215	402175	80	W	4	95		2.3	29.772	38.092543	-122.230332	0.49	ML	3	4A5344 LOC 3	DS903	N3-W-23-080-00230	991002	429051	2013_12_13
2980	402175	80	W	4	95		2.3	29.772	38.092543	-122.230332	0.49	ML	3	4A5344 LOC 3	DS903	N3-W-23-080-00230	991002	429051	2014_02_21
4217	402175	80	W	4	95		2.3	29.772	38.092543	-122.230332	0.49	ML	3	4A5344 LOC 3	DS903	N3-W-23-080-00230	991002	429051	2014_03_07
1216	402176	80	W	4	95	81666.0	2.83	30.302	38.100129	-122.22987	0.335	ML	3	4A5344 LOC 4	DS904	N3-W-23-080-00283	991003	429056	2013_12_13
1217	402177	80	E	4	95	81666.0	2.93	30.402	38.101524	-122.229661	0.625	ML	3	4A5344 LOC 5	DS905	N3-E-23-080-00293	991004	425504	2013_12_13
1218	402178	80	E	4	95	81666.0	4.55	32.022	38.124741	-122.229096	0.74	ML	3	4A5344 LOC 6	DS906	N3-E-23-080-00455	991005	425509	2013_12_13
1219	402179	80	W	4	95	81666.0	6.25	33.722	38.147197	-122.216839	0.215	ML	5	4A5344 LOC 7	DS907	N5-W-23-080-00625	991006	425087	2013_12_13
1220	402199	24	E	4	1	53000.0	R5.2	3.353	37.848634	-122.226259	0.365	ML	4	NB 13	DS102	N4-E-33-024-00520	991021	428174	2013_12_13
1221	402200	24	W	4	1	53000.0	4.96	3.113	37.849093	-122.231287	0.435	ML	4	SR13  CONN-W-FLY	DS103	N4-W-33-024-00496	991022	427992	2013_12_13
1222	402201	24	W	4	1	53000.0	4	2.153	37.846642	-122.247226	0.3	ML	4		DS105	N4-W-33-024-00400	991023	427980	2013_12_13
1223	402202	24	E	4	1	53000.0	R3.5	1.653	37.843252	-122.254814	0.305	ML	4	FOREST ST UC	DS106	N4-E-33-024-00350	991024	428162	2013_12_13
2981	402203	4	E	4	13		22.1	21.915	38.019903	-121.906142	0.415	ML	4	4A5354 LOC 27	DS211	N4-E-28-004-02210	991025	428150	2014_02_21
4218	402203	4	E	4	13		22.1	21.915	38.019903	-121.906142	0.415	ML	4	4A5354 LOC 27	DS211	N4-E-28-004-02210	991025	428150	2014_03_07
1224	402203	4	E	4	13		22.1	21.915	38.019903	-121.906142	0.415	ML	4	4A5354 LOC 27	DS211	N4-E-28-004-02210	991025	428150	2013_12_13
1225	402204	4	W	4	13	16000.0	R16.18	16.019	38.011952	-122.008938	0.65	ML	4	4A5354 loc 23	DS214	N4-W-28-004-01618	991026	427956	2013_12_13
1226	402205	4	E	4	13	16000.0	R16.1	15.939	38.011363	-122.010103	0.51	ML	4	4A5354 loc 23	DS214	N4-E-28-004-01610	991027	428138	2013_12_13
1227	402206	4	W	4	13		R14	13.839	38.002541	-122.047298	0.355	ML	2	W of Hwy 242	DS215	N2-W-28-004-01400	991028	428116	2013_12_13
2982	402206	4	W	4	13		R14	13.839	38.002541	-122.047298	0.355	ML	2	W of Hwy 242	DS215	N2-W-28-004-01400	991028	428116	2014_02_21
4219	402206	4	W	4	13		R14	13.839	38.002541	-122.047298	0.355	ML	2	W of Hwy 242	DS215	N2-W-28-004-01400	991028	428116	2014_03_07
1228	402207	4	E	4	13		R13.96	13.799	38.002101	-122.047878	0.355	ML	2	W of SR-242	DS215	N2-E-28-004-01396	991029	425851	2013_12_13
2983	402207	4	E	4	13		R13.96	13.799	38.002101	-122.047878	0.355	ML	2	W of SR-242	DS215	N2-E-28-004-01396	991029	425851	2014_02_21
4220	402207	4	E	4	13		R13.96	13.799	38.002101	-122.047878	0.355	ML	2	W of SR-242	DS215	N2-E-28-004-01396	991029	425851	2014_03_07
1229	402208	4	W	4	13	46114.0	R11.58	11.979	37.99195	-122.078492	0.28	ML	2	4A5354 LOC 17	DS218	N2-W-28-004-01158	991030	425462	2013_12_13
1230	402209	4	W	4	13		R8.01	8.409	37.990401	-122.140594	0.5	ML	3	4A5354 loc 10	DS225	N2-W-28-004-00801	991031	425458	2013_12_13
4221	402209	4	W	4	13		R8.01	8.409	37.990401	-122.140594	0.5	ML	3	4A5354 loc 10	DS225	N2-W-28-004-00801	991031	425458	2014_03_07
2984	402209	4	W	4	13		R8.01	8.409	37.990401	-122.140594	0.5	ML	3	4A5354 loc 10	DS225	N2-W-28-004-00801	991031	425458	2014_02_21
4222	402210	4	E	4	13		R8.01	8.409	37.990229	-122.14066	0.5	ML	2	4A5354 loc 10	DS225	N2-E-28-004-00801	991032	425847	2014_03_07
2985	402210	4	E	4	13		R8.01	8.409	37.990229	-122.14066	0.5	ML	2	4A5354 loc 10	DS225	N2-E-28-004-00801	991032	425847	2014_02_21
1231	402210	4	E	4	13		R8.01	8.409	37.990229	-122.14066	0.5	ML	2	4A5354 loc 10	DS225	N2-E-28-004-00801	991032	425847	2013_12_13
4223	402211	4	W	4	13		R7.5	7.899	37.996193	-122.144936	0.505	ML	2	4A5354 loc 9	DS226	N2-W-28-004-00750	991033	425454	2014_03_07
2986	402211	4	W	4	13		R7.5	7.899	37.996193	-122.144936	0.505	ML	2	4A5354 loc 9	DS226	N2-W-28-004-00750	991033	425454	2014_02_21
1232	402211	4	W	4	13		R7.5	7.899	37.996193	-122.144936	0.505	ML	2	4A5354 loc 9	DS226	N2-W-28-004-00750	991033	425454	2013_12_13
4224	402212	4	E	4	13		R7.5	7.899	37.996058	-122.145123	0.505	ML	2	4A5354 loc 9	DS226	N2-E-28-004-00750	991034	425843	2014_03_07
2987	402212	4	E	4	13		R7.5	7.899	37.996058	-122.145123	0.505	ML	2	4A5354 loc 9	DS226	N2-E-28-004-00750	991034	425843	2014_02_21
1233	402212	4	E	4	13		R7.5	7.899	37.996058	-122.145123	0.505	ML	2	4A5354 loc 9	DS226	N2-E-28-004-00750	991034	425843	2013_12_13
4225	402213	4	W	4	13		R7	7.399	38.001667	-122.15007	0.75	ML	2	4A5354 loc 8	DS227	N2-W-28-004-00700	991035	425450	2014_03_07
2988	402213	4	W	4	13		R7	7.399	38.001667	-122.15007	0.75	ML	2	4A5354 loc 8	DS227	N2-W-28-004-00700	991035	425450	2014_02_21
1234	402213	4	W	4	13		R7	7.399	38.001667	-122.15007	0.75	ML	2	4A5354 loc 8	DS227	N2-W-28-004-00700	991035	425450	2013_12_13
1235	402214	4	E	4	13		R7	7.399	38.001501	-122.150243	0.75	ML	2	4A5354 loc 8	DS227	N2-E-28-004-00700	991036	425839	2013_12_13
4226	402214	4	E	4	13		R7	7.399	38.001501	-122.150243	0.75	ML	2	4A5354 loc 8	DS227	N2-E-28-004-00700	991036	425839	2014_03_07
